id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.217692,0.000395,0.218087,10.703125
1999,0.645000,0.645000,0.445875,0.195309,0.641183,10.703125
2999,0.637500,0.630000,0.691047,0.403255,1.094303,10.703125
3999,0.636667,0.635000,0.919745,0.548624,1.468369,28.849609
4999,0.642500,0.660000,1.148079,0.633933,1.782011,28.849609
5999,0.643600,0.648000,1.401476,0.722159,2.123635,28.849609
6999,0.644333,0.648000,1.630294,0.804530,2.434824,28.849609
7999,0.647286,0.665000,1.871469,0.897212,2.768682,37.830078
8999,0.646625,0.642000,2.100139,0.989770,3.089910,46.810547
9999,0.645667,0.638000,2.344346,1.083692,3.428038,46.810547
10999,0.645300,0.642000,2.584314,1.169152,3.753466,46.810547
11999,0.645818,0.651000,2.824677,1.260401,4.085078,46.810547
12999,0.649333,0.688000,3.070716,1.344353,4.415069,51.064453
13999,0.648308,0.636000,3.301174,1.441287,4.742461,55.791016
14999,0.648643,0.653000,3.536490,1.535676,5.072166,64.771484
15999,0.649067,0.655000,3.776352,1.636687,5.413040,64.771484
16999,0.648438,0.639000,4.018697,1.726761,5.745457,64.771484
17999,0.649706,0.670000,4.240511,1.812369,6.052879,64.771484
18999,0.650278,0.660000,4.508990,1.906960,6.415950,73.751953
19999,0.650368,0.652000,4.758186,2.003176,6.761361,73.751953
20999,0.651700,0.677000,4.996669,2.088895,7.085565,73.751953
21999,0.652810,0.675000,5.230163,2.179035,7.409198,73.751953
22999,0.653182,0.661000,5.462240,2.269783,7.732023,82.746094
23999,0.653522,0.661000,5.734119,2.374241,8.108360,82.746094
24999,0.653083,0.643000,5.968983,2.463482,8.432464,82.746094
25999,0.653200,0.656000,6.228241,2.566644,8.794885,91.726562
26999,0.654308,0.682000,6.462336,2.656384,9.118720,91.726562
27999,0.654185,0.651000,6.709809,2.757900,9.467708,109.583984
28999,0.654357,0.659000,6.951069,2.850759,9.801828,118.611328
29999,0.653517,0.630000,7.180910,2.962151,10.143061,118.634766
30999,0.652900,0.635000,7.421977,3.058692,10.480669,133.826172
31999,0.652710,0.647000,7.652287,3.163455,10.815742,136.548828
32999,0.653250,0.670000,7.918342,3.257884,11.176226,143.478516
33999,0.653091,0.648000,8.147460,3.360835,11.508296,145.435547
34999,0.653029,0.651000,8.412284,3.460601,11.872885,145.435547
35999,0.653371,0.665000,8.654800,3.563982,12.218782,145.435547
36999,0.654000,0.676000,8.905942,3.656710,12.562652,145.435547
37999,0.654000,0.654000,9.137052,3.757123,12.894175,152.435547
38999,0.654395,0.669000,9.387342,3.856166,13.243509,155.138672
39999,0.654513,0.659000,9.627578,3.962691,13.590269,163.302734
